id,element_id,element_type,country,unit_type,reason,keywords,details,timestamp,url,lat,lon
node/5432934292,5432934292,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165036,https://www.openstreetmap.org/node/5432934292,2.438317,36.8001169
node/5432934293,5432934293,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165054,https://www.openstreetmap.org/node/5432934293,2.4391531,36.8001384
node/5432934294,5432934294,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165070,https://www.openstreetmap.org/node/5432934294,2.4408039,36.8001169
node/5432934295,5432934295,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165087,https://www.openstreetmap.org/node/5432934295,2.4423394,36.8002081
node/5432934296,5432934296,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165139,https://www.openstreetmap.org/node/5432934296,2.4430308,36.8003824
node/5432934297,5432934297,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165157,https://www.openstreetmap.org/node/5432934297,2.4437141,36.8006077
node/5432934298,5432934298,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165174,https://www.openstreetmap.org/node/5432934298,2.4443974,36.8008921
node/5432934299,5432934299,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165198,https://www.openstreetmap.org/node/5432934299,2.4450969,36.801053
node/13058402143,13058402143,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165215,https://www.openstreetmap.org/node/13058402143,2.4399006,36.8001308
node/13058402144,13058402144,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165231,https://www.openstreetmap.org/node/13058402144,2.4415482,36.8000881
node/5432934300,5432934300,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165251,https://www.openstreetmap.org/node/5432934300,2.4485658,36.8118811
node/5432934301,5432934301,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165268,https://www.openstreetmap.org/node/5432934301,2.4493898,36.8119588
node/5432934302,5432934302,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165285,https://www.openstreetmap.org/node/5432934302,2.4502072,36.8119441
node/5432934303,5432934303,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165301,https://www.openstreetmap.org/node/5432934303,2.4510205,36.8119803
node/5432934304,5432934304,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165318,https://www.openstreetmap.org/node/5432934304,2.4518365,36.8120125
node/5432934305,5432934305,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165334,https://www.openstreetmap.org/node/5432934305,2.4525185,36.8121761
node/5432934306,5432934306,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165351,https://www.openstreetmap.org/node/5432934306,2.4532125,36.8123357
node/5432934307,5432934307,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165367,https://www.openstreetmap.org/node/5432934307,2.4539079,36.8124966
node/5432934308,5432934308,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165386,https://www.openstreetmap.org/node/5432934308,2.4546127,36.8126656
node/6177947597,6177947597,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165403,https://www.openstreetmap.org/node/6177947597,2.4552575,36.8127605
node/5432934309,5432934309,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165420,https://www.openstreetmap.org/node/5432934309,2.4560088,36.8130143
node/6177947596,6177947596,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165436,https://www.openstreetmap.org/node/6177947596,2.4567035,36.8132128
node/5432934310,5432934310,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165452,https://www.openstreetmap.org/node/5432934310,2.457413,36.813367
node/5432934228,5432934228,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165471,https://www.openstreetmap.org/node/5432934228,2.469386,36.8387112
node/5432934227,5432934227,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165487,https://www.openstreetmap.org/node/5432934227,2.4702034,36.8387622
node/5432934226,5432934226,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165503,https://www.openstreetmap.org/node/5432934226,2.4710126,36.8387783
node/5432934225,5432934225,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165519,https://www.openstreetmap.org/node/5432934225,2.4722962,36.8387783
node/5432934224,5432934224,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165537,https://www.openstreetmap.org/node/5432934224,2.4730197,36.8388614
node/5432934223,5432934223,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165554,https://www.openstreetmap.org/node/5432934223,2.4737647,36.8389901
node/5432933516,5432933516,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165570,https://www.openstreetmap.org/node/5432933516,2.5000363,36.8286824
node/5432933517,5432933517,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165587,https://www.openstreetmap.org/node/5432933517,2.4993048,36.8285644
node/5432933518,5432933518,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165603,https://www.openstreetmap.org/node/5432933518,2.4985839,36.828492
node/5432933519,5432933519,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165620,https://www.openstreetmap.org/node/5432933519,2.4978819,36.8283713
node/5432933520,5432933520,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165636,https://www.openstreetmap.org/node/5432933520,2.497153,36.8282667
node/5432934221,5432934221,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165652,https://www.openstreetmap.org/node/5432934221,2.4964268,36.8281889
node/5432934222,5432934222,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165668,https://www.openstreetmap.org/node/5432934222,2.4957113,36.828087
node/5432933511,5432933511,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165703,https://www.openstreetmap.org/node/5432933511,2.5127057,36.8229935
node/5432933512,5432933512,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165722,https://www.openstreetmap.org/node/5432933512,2.5119688,36.8228164
node/5432933513,5432933513,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165742,https://www.openstreetmap.org/node/5432933513,2.5111568,36.8227628
node/5432933514,5432933514,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165759,https://www.openstreetmap.org/node/5432933514,2.5104414,36.8227574
node/5432933515,5432933515,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165776,https://www.openstreetmap.org/node/5432933515,2.5095571,36.8226448
node/5432933502,5432933502,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165793,https://www.openstreetmap.org/node/5432933502,2.5204685,36.828264
node/5432933503,5432933503,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165809,https://www.openstreetmap.org/node/5432933503,2.5196218,36.8282667
node/5432933504,5432933504,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165826,https://www.openstreetmap.org/node/5432933504,2.5187777,36.8282425
node/5432933505,5432933505,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165843,https://www.openstreetmap.org/node/5432933505,2.5179443,36.8282077
node/5432933506,5432933506,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165859,https://www.openstreetmap.org/node/5432933506,2.5170922,36.8282667
node/5432933507,5432933507,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165875,https://www.openstreetmap.org/node/5432933507,2.516283,36.8282238
node/5432933508,5432933508,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165891,https://www.openstreetmap.org/node/5432933508,2.5154469,36.8281889
node/5432933509,5432933509,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165910,https://www.openstreetmap.org/node/5432933509,2.514635,36.828146
node/5432933510,5432933510,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165927,https://www.openstreetmap.org/node/5432933510,2.513799,36.8281782
node/5432933501,5432933501,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165948,https://www.openstreetmap.org/node/5432933501,2.5249488,36.8223403
node/5432933500,5432933500,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165964,https://www.openstreetmap.org/node/5432933500,2.5256375,36.822516
node/5432933499,5432933499,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165981,https://www.openstreetmap.org/node/5432933499,2.5263342,36.8228272
node/5432933498,5432933498,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.165997,https://www.openstreetmap.org/node/5432933498,2.5269425,36.8232965
node/5432933497,5432933497,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166013,https://www.openstreetmap.org/node/5432933497,2.5277973,36.8235728
node/5432933496,5432933496,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166029,https://www.openstreetmap.org/node/5432933496,2.5285234,36.8236479
node/5432933495,5432933495,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166046,https://www.openstreetmap.org/node/5432933495,2.5292308,36.8238518
node/5432933494,5432933494,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166064,https://www.openstreetmap.org/node/5432933494,2.5339818,36.8254799
node/5432933493,5432933493,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166081,https://www.openstreetmap.org/node/5432933493,2.5347669,36.8259975
node/5432933492,5432933492,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166097,https://www.openstreetmap.org/node/5432933492,2.5355466,36.8266252
node/5432933491,5432933491,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166114,https://www.openstreetmap.org/node/5432933491,2.536321,36.8272099
node/5432933490,5432933490,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166133,https://www.openstreetmap.org/node/5432933490,2.5371919,36.8286824
node/12860222723,12860222723,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166150,https://www.openstreetmap.org/node/12860222723,2.552243,36.8282318
node/12860222722,12860222722,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166168,https://www.openstreetmap.org/node/12860222722,2.5515678,36.827867
node/12860222721,12860222721,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166187,https://www.openstreetmap.org/node/12860222721,2.5508175,36.8274808
node/12860222720,12860222720,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166204,https://www.openstreetmap.org/node/12860222720,2.5501851,36.8271911
node/12860222719,12860222719,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166220,https://www.openstreetmap.org/node/12860222719,2.5494348,36.8269229
node/12860222718,12860222718,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166236,https://www.openstreetmap.org/node/12860222718,2.5488132,36.8266117
node/11255153899,11255153899,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166253,https://www.openstreetmap.org/node/11255153899,2.5481377,36.8057688
node/11255153900,11255153900,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166269,https://www.openstreetmap.org/node/11255153900,2.5468128,36.8052613
node/11255153898,11255153898,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166285,https://www.openstreetmap.org/node/11255153898,2.5488407,36.8060147
node/11255153897,11255153897,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166302,https://www.openstreetmap.org/node/11255153897,2.5494814,36.8062638
node/11255153896,11255153896,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166318,https://www.openstreetmap.org/node/11255153896,2.5506944,36.8080197
node/11255153895,11255153895,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166334,https://www.openstreetmap.org/node/11255153895,2.5515621,36.8080291
node/11255153894,11255153894,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166350,https://www.openstreetmap.org/node/11255153894,2.5524486,36.8080415
node/11255153893,11255153893,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166366,https://www.openstreetmap.org/node/11255153893,2.5532945,36.8079948
node/11255153901,11255153901,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166383,https://www.openstreetmap.org/node/11255153901,2.5568278,36.8268865
node/12860222741,12860222741,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166403,https://www.openstreetmap.org/node/12860222741,2.5576557,36.8268371
node/11255153902,11255153902,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166420,https://www.openstreetmap.org/node/11255153902,2.5586752,36.8267526
node/11255153903,11255153903,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166436,https://www.openstreetmap.org/node/11255153903,2.5595368,36.8267277
node/11255153904,11255153904,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166452,https://www.openstreetmap.org/node/11255153904,2.560417,36.8266686
node/11255153905,11255153905,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166468,https://www.openstreetmap.org/node/11255153905,2.5612941,36.8266001
node/11255153906,11255153906,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166484,https://www.openstreetmap.org/node/11255153906,2.5621431,36.8265907
node/11255153907,11255153907,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166503,https://www.openstreetmap.org/node/11255153907,2.5630513,36.8265223
node/11255153908,11255153908,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166522,https://www.openstreetmap.org/node/11255153908,2.5639191,36.8264538
node/11255153909,11255153909,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166539,https://www.openstreetmap.org/node/11255153909,2.5647806,36.8264195
node/11255153910,11255153910,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166556,https://www.openstreetmap.org/node/11255153910,2.5656639,36.8264039
node/11255153911,11255153911,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166573,https://www.openstreetmap.org/node/11255153911,2.5665565,36.8263137
node/11255153912,11255153912,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166589,https://www.openstreetmap.org/node/11255153912,2.5674118,36.826295
node/11255153913,11255153913,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166605,https://www.openstreetmap.org/node/11255153913,2.5682765,36.8262358
node/11255153914,11255153914,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166621,https://www.openstreetmap.org/node/11255153914,2.5691815,36.8261798
node/11255153918,11255153918,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166637,https://www.openstreetmap.org/node/11255153918,2.5789309,36.825475
node/11255153917,11255153917,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166655,https://www.openstreetmap.org/node/11255153917,2.5779345,36.8255075
node/11255153919,11255153919,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166673,https://www.openstreetmap.org/node/11255153919,2.5768813,36.8255075
node/11255153920,11255153920,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166705,https://www.openstreetmap.org/node/11255153920,2.5759093,36.8257271
node/13058402147,13058402147,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166724,https://www.openstreetmap.org/node/13058402147,2.5749917,36.8258626
node/13058402146,13058402146,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166744,https://www.openstreetmap.org/node/13058402146,2.5741583,36.8259525
node/13058402145,13058402145,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166761,https://www.openstreetmap.org/node/13058402145,2.5733153,36.826007
node/11255153915,11255153915,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166777,https://www.openstreetmap.org/node/11255153915,2.5717381,36.8260459
node/11255153916,11255153916,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166793,https://www.openstreetmap.org/node/11255153916,2.5725841,36.825993
node/5432935438,5432935438,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166811,https://www.openstreetmap.org/node/5432935438,2.4963625,36.7611605
node/5432935439,5432935439,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166828,https://www.openstreetmap.org/node/5432935439,2.4970512,36.761367
node/5432935440,5432935440,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166844,https://www.openstreetmap.org/node/5432935440,2.4977372,36.7615253
node/5432935441,5432935441,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166860,https://www.openstreetmap.org/node/5432935441,2.4984285,36.7617211
node/5432935444,5432935444,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166877,https://www.openstreetmap.org/node/5432935444,2.5004972,36.7622924
node/5432935445,5432935445,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166893,https://www.openstreetmap.org/node/5432935445,2.5011886,36.7624614
node/5432935443,5432935443,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166909,https://www.openstreetmap.org/node/5432935443,2.4997898,36.7620939
node/5432935442,5432935442,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166928,https://www.openstreetmap.org/node/5432935442,2.4991145,36.761882
node/5432935446,5432935446,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166945,https://www.openstreetmap.org/node/5432935446,2.5036914,36.7623273
node/5432935447,5432935447,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166961,https://www.openstreetmap.org/node/5432935447,2.5043747,36.762507
node/5432935448,5432935448,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166978,https://www.openstreetmap.org/node/5432935448,2.5050714,36.762684
node/5432935449,5432935449,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.166994,https://www.openstreetmap.org/node/5432935449,2.5057413,36.7628717
node/5432935450,5432935450,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167010,https://www.openstreetmap.org/node/5432935450,2.506446,36.7630568
node/5432935451,5432935451,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167026,https://www.openstreetmap.org/node/5432935451,2.5071213,36.763258
node/5432935452,5432935452,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167044,https://www.openstreetmap.org/node/5432935452,2.5078314,36.7634162
node/5432935453,5432935453,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167061,https://www.openstreetmap.org/node/5432935453,2.5085228,36.7636254
node/5432935454,5432935454,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167080,https://www.openstreetmap.org/node/5432935454,2.5092168,36.7638078
node/5432935455,5432935455,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167096,https://www.openstreetmap.org/node/5432935455,2.5098974,36.7639768
node/5432935456,5432935456,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167112,https://www.openstreetmap.org/node/5432935456,2.5105995,36.7641914
node/5432935457,5432935457,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167129,https://www.openstreetmap.org/node/5432935457,2.5112801,36.7643791
node/5432935458,5432935458,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167148,https://www.openstreetmap.org/node/5432935458,2.5119714,36.7645508
node/5432935459,5432935459,node,Kenya,generator,Capacity regex no match,850 kW,Tag 'generator:output:electricity' has value '850 kW' which could not be parsed,2026-07-01 01:12:19.167165,https://www.openstreetmap.org/node/5432935459,2.5126735,36.7647251
